	distance	word_pos	sent_pos	sent_nr	subj_nr	token	resolved	rt_fp	spill_fp	inverse_distance	clean_token	reflexive	ana_category	multiple_drefs	word_length	num_prev_anas	target_skipped
1564	?	3	33	228	4	he	0	0	0	?	he	False	O	False	2	1	1
1565	?	3	203	228	5	he	0	0	240	?	he	False	O	False	2	1	1
1566	?	3	120	228	6	he	0	0	144	?	he	False	O	False	2	1	1
1567	?	3	34	228	7	he	0	96	0	?	he	False	O	False	2	1	0
1568	?	3	32	228	8	he	0	0	344	?	he	False	O	False	2	1	1
1569	?	3	42	228	10	he	0	0	0	?	he	False	O	False	2	1	1
1570	?	3	28	228	11	he	0	164	132	?	he	False	O	False	2	1	0
1571	?	3	11	228	12	he	0	0	168	?	he	False	O	False	2	1	1
1572	?	3	183	228	13	he	0	0	196	?	he	False	O	False	2	1	1
1573	?	3	86	228	14	he	0	0	576	?	he	False	O	False	2	1	1
1574	?	3	72	228	15	he	0	0	0	?	he	False	O	False	2	1	1
1575	?	3	4	228	16	he	0	0	208	?	he	False	O	False	2	1	1
1576	?	3	153	228	17	he	0	336	160	?	he	False	O	False	2	1	0
1577	?	3	14	228	18	he	0	0	244	?	he	False	O	False	2	1	1
1578	?	3	136	228	19	he	0	0	0	?	he	False	O	False	2	1	1
1579	?	3	113	228	20	he	0	144	0	?	he	False	O	False	2	1	0
1580	?	3	74	228	21	he	0	0	116	?	he	False	O	False	2	1	1
1581	?	3	191	228	22	he	0	0	0	?	he	False	O	False	2	1	1
1582	?	3	3	228	23	he	0	164	328	?	he	False	O	False	2	1	0
1583	?	3	19	228	24	he	0	0	168	?	he	False	O	False	2	1	1
1584	?	3	124	228	25	he	0	284	180	?	he	False	O	False	2	1	0
1585	?	3	134	228	27	he	0	0	208	?	he	False	O	False	2	1	1
1586	?	3	130	228	28	he	0	0	172	?	he	False	O	False	2	1	1
1587	?	3	56	228	29	he	0	0	272	?	he	False	O	False	2	1	1
1588	?	3	75	228	30	he	0	288	140	?	he	False	O	False	2	1	0
1589	?	3	87	228	31	he	0	0	188	?	he	False	O	False	2	1	1
1590	?	3	136	228	32	he	0	0	328	?	he	False	O	False	2	1	1
1591	?	3	184	228	33	he	0	252	232	?	he	False	O	False	2	1	0
1592	?	3	144	228	34	he	0	0	180	?	he	False	O	False	2	1	1
1593	?	3	118	228	35	he	0	164	0	?	he	False	O	False	2	1	0
1594	?	3	57	228	36	he	0	0	0	?	he	False	O	False	2	1	1
1595	?	3	54	228	37	he	0	116	160	?	he	False	O	False	2	1	0
1596	?	3	183	228	38	he	0	132	0	?	he	False	O	False	2	1	0
1597	?	3	82	228	39	he	0	0	124	?	he	False	O	False	2	1	1
1598	?	3	113	228	40	he	0	0	0	?	he	False	O	False	2	1	1
1599	?	3	106	228	41	he	0	0	176	?	he	False	O	False	2	1	1
1600	?	3	91	228	42	he	0	296	132	?	he	False	O	False	2	1	0
1601	?	3	95	228	43	he	0	212	200	?	he	False	O	False	2	1	0
1602	?	9	163	235	1	us	0	0	268	?	us	False	O	False	2	1	1
1603	?	9	20	235	2	us	0	0	0	?	us	False	O	False	2	1	1
1604	?	9	7	235	3	us	0	0	464	?	us	False	O	False	2	1	1
1605	?	9	173	235	4	us	0	0	0	?	us	False	O	False	2	1	1
1606	?	9	65	235	5	us	0	0	0	?	us	False	O	False	2	1	1
1607	?	9	205	235	6	us	0	0	0	?	us	False	O	False	2	1	1
1608	?	9	163	235	7	us	0	140	0	?	us	False	O	False	2	1	0
1609	?	9	151	235	8	us	0	0	0	?	us	False	O	False	2	1	1
1610	?	9	88	235	10	us	0	0	180	?	us	False	O	False	2	1	1
1611	?	9	43	235	11	us	0	0	416	?	us	False	O	False	2	1	1
1612	?	9	131	235	12	us	0	0	0	?	us	False	O	False	2	1	1
1613	?	9	31	235	13	us	0	0	356	?	us	False	O	False	2	1	1
1614	?	9	163	235	14	us	0	0	264	?	us	False	O	False	2	1	1
1615	?	9	128	235	15	us	0	52	0	?	us	False	O	False	2	1	0
1616	?	9	58	235	16	us	0	192	184	?	us	False	O	False	2	1	0
1617	?	9	182	235	18	us	0	0	0	?	us	False	O	False	2	1	1
1618	?	9	52	235	19	us	0	108	428	?	us	False	O	False	2	1	0
1619	?	9	131	235	20	us	0	0	0	?	us	False	O	False	2	1	1
1620	?	9	95	235	21	us	0	140	0	?	us	False	O	False	2	1	0
1621	?	9	71	235	22	us	0	0	200	?	us	False	O	False	2	1	1
1622	?	9	117	235	23	us	0	200	200	?	us	False	O	False	2	1	0
1623	?	9	6	235	24	us	0	0	0	?	us	False	O	False	2	1	1
1624	?	9	32	235	25	us	0	0	0	?	us	False	O	False	2	1	1
1625	?	9	19	235	27	us	0	0	0	?	us	False	O	False	2	1	1
1626	?	9	83	235	28	us	0	180	0	?	us	False	O	False	2	1	0
1627	?	9	189	235	29	us	0	192	0	?	us	False	O	False	2	1	0
1628	?	9	192	235	30	us	0	76	0	?	us	False	O	False	2	1	0
1629	?	9	203	235	31	us	0	0	0	?	us	False	O	False	2	1	1
1630	?	9	196	235	32	us	0	0	216	?	us	False	O	False	2	1	1
1631	?	9	135	235	33	us	0	0	128	?	us	False	O	False	2	1	1
1632	?	9	51	235	34	us	0	0	320	?	us	False	O	False	2	1	1
1633	?	9	185	235	35	us	0	0	0	?	us	False	O	False	2	1	1
1634	?	9	43	235	36	us	0	144	0	?	us	False	O	False	2	1	0
1635	?	9	13	235	37	us	0	0	188	?	us	False	O	False	2	1	1
1636	?	9	105	235	38	us	0	0	0	?	us	False	O	False	2	1	1
1637	?	9	140	235	39	us	0	0	0	?	us	False	O	False	2	1	1
1638	?	9	126	235	40	us	0	0	0	?	us	False	O	False	2	1	1
1639	?	9	63	235	41	us	0	0	0	?	us	False	O	False	2	1	1
1640	?	9	120	235	42	us	0	0	0	?	us	False	O	False	2	1	1
1641	?	9	104	235	43	us	0	0	0	?	us	False	O	False	2	1	1
1642	?	10	87	241	1	this	0	0	400	?	this	False	O	False	4	1	1
1643	?	10	66	241	2	this	0	208	136	?	this	False	O	False	4	1	0
1644	?	10	22	241	3	this	0	192	300	?	this	False	O	False	4	1	0
1645	?	10	161	241	4	this	0	212	0	?	this	False	O	False	4	1	0
1646	?	10	50	241	5	this	0	240	184	?	this	False	O	False	4	1	0
1647	?	10	38	241	6	this	0	0	228	?	this	False	O	False	4	1	1
1648	?	10	181	241	7	this	0	0	136	?	this	False	O	False	4	1	1
1649	?	10	42	241	8	this	0	0	340	?	this	False	O	False	4	1	1
1650	?	10	23	241	9	this	0	0	152	?	this	False	O	False	4	1	1
1651	?	10	20	241	10	this	0	64	92	?	this	False	O	False	4	1	0
1652	?	10	155	241	11	this	0	0	172	?	this	False	O	False	4	1	1
1653	?	10	153	241	12	this	0	0	276	?	this	False	O	False	4	1	1
1654	?	10	60	241	13	this	0	0	204	?	this	False	O	False	4	1	1
1655	?	10	46	241	14	this	0	0	216	?	this	False	O	False	4	1	1
1656	?	10	34	241	15	this	0	0	136	?	this	False	O	False	4	1	1
1657	?	10	170	241	16	this	0	148	148	?	this	False	O	False	4	1	0
1658	?	10	3	241	18	this	0	0	224	?	this	False	O	False	4	1	1
1659	?	10	40	241	19	this	0	156	168	?	this	False	O	False	4	1	0
1660	?	10	118	241	20	this	0	0	204	?	this	False	O	False	4	1	1
1661	?	10	66	241	21	this	0	0	120	?	this	False	O	False	4	1	1
1662	?	10	139	241	22	this	0	0	416	?	this	False	O	False	4	1	1
1663	?	10	190	241	23	this	0	220	228	?	this	False	O	False	4	1	0
1664	?	10	140	241	24	this	0	208	168	?	this	False	O	False	4	1	0
1665	?	10	42	241	25	this	0	120	220	?	this	False	O	False	4	1	0
1666	?	10	203	241	27	this	0	212	0	?	this	False	O	False	4	1	0
1667	?	10	191	241	28	this	0	0	580	?	this	False	O	False	4	1	1
1668	?	10	2	241	29	this	0	0	188	?	this	False	O	False	4	1	1
1669	?	10	88	241	30	this	0	104	228	?	this	False	O	False	4	1	0
1670	?	10	63	241	31	this	0	0	188	?	this	False	O	False	4	1	1
1671	?	10	171	241	32	this	0	220	164	?	this	False	O	False	4	1	0
1672	?	10	72	241	33	this	0	188	136	?	this	False	O	False	4	1	0
1673	?	10	21	241	34	this	0	140	0	?	this	False	O	False	4	1	0
1674	?	10	131	241	35	this	0	188	136	?	this	False	O	False	4	1	0
1675	?	10	156	241	36	this	0	0	0	?	this	False	O	False	4	1	1
1676	?	10	171	241	37	this	0	192	124	?	this	False	O	False	4	1	0
1677	?	10	78	241	38	this	0	0	232	?	this	False	O	False	4	1	1
1678	?	10	149	241	39	this	0	0	0	?	this	False	O	False	4	1	1
1679	?	10	154	241	40	this	0	0	0	?	this	False	O	False	4	1	1
1680	?	10	88	241	41	this	0	220	0	?	this	False	O	False	4	1	0
1681	?	10	186	241	42	this	0	0	172	?	this	False	O	False	4	1	1
1682	?	10	175	241	43	this	0	156	192	?	this	False	O	False	4	1	0
1683	-3	4	18	3	1	his	1	0	168	-3	his	False	P	False	3	1	1
1684	-3	4	166	3	2	his	1	152	316	-3	his	False	P	False	3	1	0
1685	-3	4	142	3	3	his	1	116	0	-3	his	False	P	False	3	1	0
1686	-3	4	36	3	4	his	1	264	216	-3	his	False	P	False	3	1	0
1687	-3	4	148	3	5	his	1	0	244	-3	his	False	P	False	3	1	1
1688	-3	4	137	3	6	his	1	0	208	-3	his	False	P	False	3	1	1
1689	-3	4	48	3	7	his	1	168	208	-3	his	False	P	False	3	1	0
1690	-3	4	7	3	8	his	1	276	148	-3	his	False	P	False	3	1	0
1691	-3	4	127	3	10	his	1	0	272	-3	his	False	P	False	3	1	1
1692	-3	4	135	3	11	his	1	260	252	-3	his	False	P	False	3	1	0
1693	-3	4	164	3	12	his	1	192	200	-3	his	False	P	False	3	1	0
1694	-3	4	46	3	13	his	1	0	376	-3	his	False	P	False	3	1	1
1695	-3	4	48	3	14	his	1	176	156	-3	his	False	P	False	3	1	0
1696	-3	4	13	3	15	his	1	360	96	-3	his	False	P	False	3	1	0
1697	-3	4	22	3	16	his	1	428	1232	-3	his	False	P	False	3	1	0
1698	-3	4	23	3	17	his	1	0	204	-3	his	False	P	False	3	1	1
1699	-3	4	181	3	18	his	1	0	304	-3	his	False	P	False	3	1	1
1700	-3	4	89	3	19	his	1	204	0	-3	his	False	P	False	3	1	0
1701	-3	4	57	3	20	his	1	212	220	-3	his	False	P	False	3	1	0
1702	-3	4	123	3	21	his	1	0	204	-3	his	False	P	False	3	1	1
1703	-3	4	146	3	22	his	1	0	228	-3	his	False	P	False	3	1	1
1704	-3	4	50	3	23	his	1	176	840	-3	his	False	P	False	3	1	0
1705	-3	4	3	3	24	his	1	0	140	-3	his	False	P	False	3	1	1
1706	-3	4	140	3	25	his	1	260	164	-3	his	False	P	False	3	1	0
1707	-3	4	45	3	27	his	1	140	332	-3	his	False	P	False	3	1	0
1708	-3	4	88	3	28	his	1	0	176	-3	his	False	P	False	3	1	1
1709	-3	4	176	3	29	his	1	0	156	-3	his	False	P	False	3	1	1
1710	-3	4	151	3	30	his	1	164	192	-3	his	False	P	False	3	1	0
1711	-3	4	57	3	31	his	1	152	188	-3	his	False	P	False	3	1	0
1712	-3	4	156	3	32	his	1	164	272	-3	his	False	P	False	3	1	0
1713	-3	4	43	3	33	his	1	0	176	-3	his	False	P	False	3	1	1
1714	-3	4	3	3	34	his	1	0	0	-3	his	False	P	False	3	1	1
1715	-3	4	29	3	35	his	1	188	636	-3	his	False	P	False	3	1	0
1716	-3	4	150	3	36	his	1	0	168	-3	his	False	P	False	3	1	1
1717	-3	4	194	3	37	his	1	368	188	-3	his	False	P	False	3	1	0
1718	-3	4	114	3	38	his	1	216	188	-3	his	False	P	False	3	1	0
1719	-3	4	38	3	39	his	1	0	160	-3	his	False	P	False	3	1	1
1720	-3	4	20	3	40	his	1	476	0	-3	his	False	P	False	3	1	0
1721	-3	4	185	3	41	his	1	212	148	-3	his	False	P	False	3	1	0
1722	-3	4	108	3	42	his	1	0	296	-3	his	False	P	False	3	1	1
1723	-3	4	116	3	43	his	1	0	188	-3	his	False	P	False	3	1	1
1724	-3	3	15	16	1	his	1	260	164	-3	his	False	P	False	3	0	0
1725	-3	3	101	16	2	his	1	136	128	-3	his	False	P	False	3	0	0
1726	-3	3	59	16	3	his	1	168	248	-3	his	False	P	False	3	0	0
1727	-3	3	148	16	4	his	1	148	332	-3	his	False	P	False	3	0	0
1728	-3	3	72	16	5	his	1	164	192	-3	his	False	P	False	3	0	0
1729	-3	3	192	16	6	his	1	124	0	-3	his	False	P	False	3	0	0
1730	-3	3	195	16	7	his	1	160	0	-3	his	False	P	False	3	0	0
1731	-3	3	22	16	8	his	1	196	140	-3	his	False	P	False	3	0	0
1732	-3	3	5	16	9	his	1	196	164	-3	his	False	P	False	3	0	0
1733	-3	3	86	16	10	his	1	156	68	-3	his	False	P	False	3	0	0
1734	-3	3	16	16	11	his	1	136	216	-3	his	False	P	False	3	0	0
1735	-3	3	72	16	12	his	1	0	0	-3	his	False	P	False	3	0	1
1736	-3	3	139	16	13	his	1	184	0	-3	his	False	P	False	3	0	0
1737	-3	3	177	16	14	his	1	256	0	-3	his	False	P	False	3	0	0
1738	-3	3	142	16	15	his	1	196	0	-3	his	False	P	False	3	0	0
1739	-3	3	113	16	16	his	1	212	164	-3	his	False	P	False	3	0	0
1740	-3	3	158	16	17	his	1	0	212	-3	his	False	P	False	3	0	1
1741	-3	3	45	16	18	his	1	252	136	-3	his	False	P	False	3	0	0
1742	-3	3	8	16	19	his	1	160	236	-3	his	False	P	False	3	0	0
1743	-3	3	204	16	20	his	1	0	192	-3	his	False	P	False	3	0	1
1744	-3	3	55	16	21	his	1	212	120	-3	his	False	P	False	3	0	0
1745	-3	3	101	16	22	his	1	388	0	-3	his	False	P	False	3	0	0
1746	-3	3	103	16	23	his	1	288	264	-3	his	False	P	False	3	0	0
1747	-3	3	40	16	24	his	1	160	204	-3	his	False	P	False	3	0	0
1748	-3	3	166	16	25	his	1	136	148	-3	his	False	P	False	3	0	0
1749	-3	3	26	16	27	his	1	72	300	-3	his	False	P	False	3	0	0
1750	-3	3	23	16	28	his	1	0	0	-3	his	False	P	False	3	0	1
1751	-3	3	97	16	29	his	1	180	188	-3	his	False	P	False	3	0	0
1752	-3	3	70	16	30	his	1	276	212	-3	his	False	P	False	3	0	0
1753	-3	3	136	16	31	his	1	144	120	-3	his	False	P	False	3	0	0
1754	-3	3	41	16	32	his	1	184	200	-3	his	False	P	False	3	0	0
1755	-3	3	2	16	33	his	1	188	136	-3	his	False	P	False	3	0	0
1756	-3	3	92	16	34	his	1	220	424	-3	his	False	P	False	3	0	0
1757	-3	3	35	16	35	his	1	0	320	-3	his	False	P	False	3	0	1
1758	-3	3	186	16	36	his	1	180	252	-3	his	False	P	False	3	0	0
1759	-3	3	49	16	37	his	1	212	128	-3	his	False	P	False	3	0	0
1760	-3	3	182	16	38	his	1	0	200	-3	his	False	P	False	3	0	1
1761	-3	3	47	16	39	his	1	0	312	-3	his	False	P	False	3	0	1
1762	-3	3	177	16	40	his	1	0	0	-3	his	False	P	False	3	0	1
1763	-3	3	23	16	41	his	1	0	316	-3	his	False	P	False	3	0	1
1764	-3	3	98	16	42	his	1	0	264	-3	his	False	P	False	3	0	1
1765	-3	3	54	16	43	his	1	0	220	-3	his	False	P	False	3	0	1
1766	-3	4	158	17	1	his	1	344	136	-3	his	False	P	False	3	0	0
1767	-3	4	197	17	2	his	1	168	0	-3	his	False	P	False	3	0	0
1768	-3	4	122	17	3	his	1	144	184	-3	his	False	P	False	3	0	0
1769	-3	4	5	17	4	his	1	172	288	-3	his	False	P	False	3	0	0
1770	-3	4	105	17	5	his	1	0	256	-3	his	False	P	False	3	0	1
1771	-3	4	86	17	6	his	1	184	444	-3	his	False	P	False	3	0	0
1772	-3	4	121	17	7	his	1	0	88	-3	his	False	P	False	3	0	1
1773	-3	4	51	17	8	his	1	196	248	-3	his	False	P	False	3	0	0
1774	-3	4	31	17	10	his	1	0	0	-3	his	False	P	False	3	0	1
1775	-3	4	37	17	11	his	1	124	132	-3	his	False	P	False	3	0	0
1776	-3	4	143	17	12	his	1	224	116	-3	his	False	P	False	3	0	0
1777	-3	4	52	17	13	his	1	208	168	-3	his	False	P	False	3	0	0
1778	-3	4	22	17	14	his	1	208	216	-3	his	False	P	False	3	0	0
1779	-3	4	119	17	15	his	1	0	496	-3	his	False	P	False	3	0	1
1780	-3	4	169	17	16	his	1	412	464	-3	his	False	P	False	3	0	0
1781	-3	4	86	17	17	his	1	292	308	-3	his	False	P	False	3	0	0
1782	-3	4	115	17	18	his	1	208	0	-3	his	False	P	False	3	0	0
1783	-3	4	205	17	19	his	1	244	168	-3	his	False	P	False	3	0	0
1784	-3	4	116	17	20	his	1	0	200	-3	his	False	P	False	3	0	1
1785	-3	4	189	17	21	his	1	0	420	-3	his	False	P	False	3	0	1
1786	-3	4	52	17	22	his	1	288	196	-3	his	False	P	False	3	0	0
1787	-3	4	75	17	23	his	1	184	200	-3	his	False	P	False	3	0	0
1788	-3	4	14	17	24	his	1	0	156	-3	his	False	P	False	3	0	1
1789	-3	4	103	17	25	his	1	316	192	-3	his	False	P	False	3	0	0
1790	-3	4	195	17	27	his	1	228	28	-3	his	False	P	False	3	0	0
1791	-3	4	77	17	28	his	1	140	160	-3	his	False	P	False	3	0	0
1792	-3	4	31	17	29	his	1	0	144	-3	his	False	P	False	3	0	1
1793	-3	4	133	17	30	his	1	0	292	-3	his	False	P	False	3	0	1
1794	-3	4	138	17	31	his	1	0	128	-3	his	False	P	False	3	0	1
1795	-3	4	138	17	32	his	1	444	168	-3	his	False	P	False	3	0	0
1796	-3	4	46	17	33	his	1	136	124	-3	his	False	P	False	3	0	0
1797	-3	4	69	17	34	his	1	252	252	-3	his	False	P	False	3	0	0
1798	-3	4	102	17	35	his	1	144	156	-3	his	False	P	False	3	0	0
1799	-3	4	124	17	36	his	1	0	284	-3	his	False	P	False	3	0	1
1800	-3	4	112	17	37	his	1	156	240	-3	his	False	P	False	3	0	0
1801	-3	4	82	17	38	his	1	248	144	-3	his	False	P	False	3	0	0
1802	-3	4	148	17	39	his	1	0	0	-3	his	False	P	False	3	0	1
1803	-3	4	47	17	40	his	1	140	140	-3	his	False	P	False	3	0	0
1804	-3	4	67	17	41	his	1	0	0	-3	his	False	P	False	3	0	1
1805	-3	4	109	17	42	his	1	0	208	-3	his	False	P	False	3	0	1
1806	-3	4	28	17	43	his	1	180	228	-3	his	False	P	False	3	0	0
1807	-4	5	33	18	1	his	1	248	264	-4	his	False	P	False	3	1	0
1808	-4	5	120	18	2	his	1	156	0	-4	his	False	P	False	3	1	0
1809	-4	5	75	18	3	his	1	336	0	-4	his	False	P	False	3	1	0
1810	-4	5	105	18	4	his	1	644	0	-4	his	False	P	False	3	1	0
1811	-4	5	81	18	5	his	1	0	108	-4	his	False	P	False	3	1	1
1812	-4	5	46	18	6	his	1	176	80	-4	his	False	P	False	3	1	0
1813	-4	5	107	18	7	his	1	80	0	-4	his	False	P	False	3	1	0
1814	-4	5	153	18	8	his	1	212	0	-4	his	False	P	False	3	1	0
1815	-4	5	135	18	10	his	1	336	524	-4	his	False	P	False	3	1	0
1816	-4	5	201	18	11	his	1	196	108	-4	his	False	P	False	3	1	0
1817	-4	5	177	18	12	his	1	128	0	-4	his	False	P	False	3	1	0
1818	-4	5	27	18	13	his	1	0	604	-4	his	False	P	False	3	1	1
1819	-4	5	149	18	14	his	1	288	0	-4	his	False	P	False	3	1	0
1820	-4	5	36	18	15	his	1	232	0	-4	his	False	P	False	3	1	0
1821	-4	5	38	18	16	his	1	248	580	-4	his	False	P	False	3	1	0
1822	-4	5	84	18	17	his	1	172	116	-4	his	False	P	False	3	1	0
1823	-4	5	147	18	18	his	1	292	0	-4	his	False	P	False	3	1	0
1824	-4	5	51	18	19	his	1	64	152	-4	his	False	P	False	3	1	0
1825	-4	5	7	18	20	his	1	0	416	-4	his	False	P	False	3	1	1
1826	-4	5	106	18	21	his	1	0	164	-4	his	False	P	False	3	1	1
1827	-4	5	38	18	22	his	1	0	116	-4	his	False	P	False	3	1	1
1828	-4	5	175	18	23	his	1	172	176	-4	his	False	P	False	3	1	0
1829	-4	5	136	18	24	his	1	440	276	-4	his	False	P	False	3	1	0
1830	-4	5	158	18	25	his	1	220	104	-4	his	False	P	False	3	1	0
1831	-4	5	13	18	27	his	1	308	280	-4	his	False	P	False	3	1	0
1832	-4	5	157	18	28	his	1	324	148	-4	his	False	P	False	3	1	0
1833	-4	5	203	18	29	his	1	196	348	-4	his	False	P	False	3	1	0
1834	-4	5	158	18	30	his	1	0	172	-4	his	False	P	False	3	1	1
1835	-4	5	119	18	31	his	1	0	160	-4	his	False	P	False	3	1	1
1836	-4	5	203	18	32	his	1	164	0	-4	his	False	P	False	3	1	0
1837	-4	5	29	18	33	his	1	176	132	-4	his	False	P	False	3	1	0
1838	-4	5	58	18	34	his	1	168	0	-4	his	False	P	False	3	1	0
1839	-4	5	149	18	35	his	1	0	244	-4	his	False	P	False	3	1	1
1840	-4	5	22	18	36	his	1	236	0	-4	his	False	P	False	3	1	0
1841	-4	5	188	18	37	his	1	176	140	-4	his	False	P	False	3	1	0
1842	-4	5	141	18	38	his	1	192	88	-4	his	False	P	False	3	1	0
1843	-4	5	205	18	39	his	1	0	160	-4	his	False	P	False	3	1	1
1844	-4	5	65	18	40	his	1	0	328	-4	his	False	P	False	3	1	1
1845	-4	5	136	18	41	his	1	312	372	-4	his	False	P	False	3	1	0
1846	-4	5	184	18	42	his	1	204	0	-4	his	False	P	False	3	1	0
1847	-4	5	195	18	43	his	1	148	188	-4	his	False	P	False	3	1	0
1848	-3	3	106	20	1	his	1	296	0	-3	his	False	P	False	3	1	0
1849	-3	3	202	20	2	his	1	160	276	-3	his	False	P	False	3	1	0
1850	-3	3	120	20	3	his	1	340	0	-3	his	False	P	False	3	1	0
1851	-3	3	102	20	4	his	1	196	220	-3	his	False	P	False	3	1	0
1852	-3	3	131	20	5	his	1	268	432	-3	his	False	P	False	3	1	0
1853	-3	3	133	20	6	his	1	0	372	-3	his	False	P	False	3	1	1
1854	-3	3	63	20	7	his	1	172	0	-3	his	False	P	False	3	1	0
1855	-3	3	139	20	8	his	1	188	204	-3	his	False	P	False	3	1	0
1856	-3	3	137	20	10	his	1	0	56	-3	his	False	P	False	3	1	1
1857	-3	3	197	20	11	his	1	156	156	-3	his	False	P	False	3	1	0
1858	-3	3	15	20	12	his	1	0	0	-3	his	False	P	False	3	1	1
1859	-3	3	67	20	13	his	1	200	236	-3	his	False	P	False	3	1	0
1860	-3	3	203	20	14	his	1	204	244	-3	his	False	P	False	3	1	0
1861	-3	3	40	20	15	his	1	264	404	-3	his	False	P	False	3	1	0
1862	-3	3	103	20	16	his	1	152	192	-3	his	False	P	False	3	1	0
1863	-3	3	3	20	17	his	1	0	192	-3	his	False	P	False	3	1	1
1864	-3	3	96	20	18	his	1	0	284	-3	his	False	P	False	3	1	1
1865	-3	3	72	20	19	his	1	180	204	-3	his	False	P	False	3	1	0
1866	-3	3	105	20	20	his	1	156	188	-3	his	False	P	False	3	1	0
1867	-3	3	48	20	21	his	1	0	240	-3	his	False	P	False	3	1	1
1868	-3	3	203	20	22	his	1	184	188	-3	his	False	P	False	3	1	0
1869	-3	3	200	20	23	his	1	192	0	-3	his	False	P	False	3	1	0
1870	-3	3	90	20	24	his	1	168	196	-3	his	False	P	False	3	1	0
1871	-3	3	134	20	25	his	1	0	216	-3	his	False	P	False	3	1	1
1872	-3	3	173	20	27	his	1	272	284	-3	his	False	P	False	3	1	0
1873	-3	3	49	20	28	his	1	0	348	-3	his	False	P	False	3	1	1
1874	-3	3	153	20	29	his	1	148	156	-3	his	False	P	False	3	1	0
1875	-3	3	199	20	30	his	1	172	0	-3	his	False	P	False	3	1	0
1876	-3	3	200	20	31	his	1	52	172	-3	his	False	P	False	3	1	0
1877	-3	3	14	20	32	his	1	224	116	-3	his	False	P	False	3	1	0
1878	-3	3	119	20	33	his	1	176	140	-3	his	False	P	False	3	1	0
1879	-3	3	127	20	34	his	1	148	352	-3	his	False	P	False	3	1	0
1880	-3	3	175	20	35	his	1	352	280	-3	his	False	P	False	3	1	0
1881	-3	3	143	20	36	his	1	360	0	-3	his	False	P	False	3	1	0
1882	-3	3	78	20	37	his	1	204	168	-3	his	False	P	False	3	1	0
1883	-3	3	113	20	38	his	1	280	0	-3	his	False	P	False	3	1	0
1884	-3	3	122	20	39	his	1	0	0	-3	his	False	P	False	3	1	1
1885	-3	3	28	20	41	his	1	0	216	-3	his	False	P	False	3	1	1
1886	-3	3	5	20	42	his	1	200	304	-3	his	False	P	False	3	1	0
1887	-3	3	162	20	43	his	1	224	160	-3	his	False	P	False	3	1	0
1888	-3	3	114	21	1	his	1	244	148	-3	his	False	P	False	3	1	0
1889	-3	3	44	21	2	his	1	92	80	-3	his	False	P	False	3	1	0
1890	-3	3	10	21	3	his	1	380	132	-3	his	False	P	False	3	1	0
1891	-3	3	58	21	4	his	1	0	384	-3	his	False	P	False	3	1	1
1892	-3	3	15	21	5	his	1	240	144	-3	his	False	P	False	3	1	0
1893	-3	3	116	21	6	his	1	0	156	-3	his	False	P	False	3	1	1
1894	-3	3	86	21	7	his	1	156	0	-3	his	False	P	False	3	1	0
1895	-3	3	86	21	8	his	1	180	200	-3	his	False	P	False	3	1	0
1896	-3	3	146	21	10	his	1	140	128	-3	his	False	P	False	3	1	0
1897	-3	3	70	21	11	his	1	152	136	-3	his	False	P	False	3	1	0
1898	-3	3	36	21	12	his	1	116	224	-3	his	False	P	False	3	1	0
1899	-3	3	142	21	13	his	1	180	156	-3	his	False	P	False	3	1	0
1900	-3	3	101	21	14	his	1	0	340	-3	his	False	P	False	3	1	1
1901	-3	3	30	21	15	his	1	256	232	-3	his	False	P	False	3	1	0
1902	-3	3	48	21	16	his	1	192	144	-3	his	False	P	False	3	1	0
1903	-3	3	155	21	17	his	1	136	400	-3	his	False	P	False	3	1	0
1904	-3	3	152	21	18	his	1	0	240	-3	his	False	P	False	3	1	1
1905	-3	3	42	21	19	his	1	72	296	-3	his	False	P	False	3	1	0
1906	-3	3	18	21	20	his	1	0	180	-3	his	False	P	False	3	1	1
1907	-3	3	63	21	21	his	1	144	52	-3	his	False	P	False	3	1	0
1908	-3	3	51	21	22	his	1	0	324	-3	his	False	P	False	3	1	1
1909	-3	3	138	21	23	his	1	120	220	-3	his	False	P	False	3	1	0
1910	-3	3	146	21	24	his	1	152	164	-3	his	False	P	False	3	1	0
1911	-3	3	40	21	25	his	1	0	292	-3	his	False	P	False	3	1	1
1912	-3	3	79	21	27	his	1	0	56	-3	his	False	P	False	3	1	1
1913	-3	3	87	21	28	his	1	276	212	-3	his	False	P	False	3	1	0
1914	-3	3	191	21	29	his	1	0	160	-3	his	False	P	False	3	1	1
1915	-3	3	95	21	30	his	1	280	164	-3	his	False	P	False	3	1	0
1916	-3	3	76	21	31	his	1	0	304	-3	his	False	P	False	3	1	1
1917	-3	3	154	21	32	his	1	264	236	-3	his	False	P	False	3	1	0
1918	-3	3	128	21	33	his	1	160	144	-3	his	False	P	False	3	1	0
1919	-3	3	152	21	34	his	1	164	0	-3	his	False	P	False	3	1	0
1920	-3	3	95	21	35	his	1	116	584	-3	his	False	P	False	3	1	0
1921	-3	3	126	21	36	his	1	0	208	-3	his	False	P	False	3	1	1
1922	-3	3	190	21	37	his	1	124	180	-3	his	False	P	False	3	1	0
1923	-3	3	107	21	38	his	1	0	352	-3	his	False	P	False	3	1	1
1924	-3	3	108	21	39	his	1	0	0	-3	his	False	P	False	3	1	1
1925	-3	3	67	21	40	his	1	224	304	-3	his	False	P	False	3	1	0
